Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison
NM_001257239	1.1592056493516598	-1.5669390158087149	4.013286905306779	-0.39043782634546953	0.6962128215360815	0.9994446795893159	2_vs_3
NM_178175	83.13167166561612	-0.03824419711776055	0.6352016870019888	-0.06020795898427897	0.9519900068638918	0.9994446795893159	2_vs_3
NM_001113490	60.288280265480694	-0.6346688569198149	0.8182067436406857	-0.7756827499316343	0.43793632753358325	0.9994446795893159	2_vs_3
NM_133265	32.36225274333024	-1.370062951313956	0.8291288388849417	-1.6524126131669625	0.09845046600412496	0.9994446795893159	2_vs_3
NR_130730	6.9881330454369595	0.3692904826555428	1.8970588060928633	0.19466475233634145	0.8456554075371034	0.9994446795893159	2_vs_3
NM_000686	7.553971245591548	1.9058760510298551	1.4971548535566062	1.2729986123361259	0.2030185342725883	0.9994446795893159	2_vs_3
NM_007231	0.7832451764820868	-0.6646303718876244	5.677284530404131	-0.11706835694569521	0.9068058847778507	0.9994446795893159	2_vs_3
NM_006667	95.13454042734558	0.12567115169159862	0.47632927224096594	0.26383251883798564	0.7919089756817933	0.9994446795893159	2_vs_3
NR_110396	0.8890825291404089	1.5423138043018227	4.9389456385680415	0.31227592226526085	0.7548308369990375	0.9994446795893159	2_vs_3
NM_001152	20782.97746017227	0.1578620159666531	0.30184090533743124	0.5229974240574763	0.6009760458352149	0.9994446795893159	2_vs_3
NR_028443	49.7936983294283	0.25395588872987246	0.6801039185363317	0.3734074776049183	0.7088451950055279	0.9994446795893159	2_vs_3
NR_030413	0.9062357643927065	3.4120698990477654	5.185172155097199	0.6580437055872072	0.5105100474860435	0.9994446795893159	2_vs_3
NM_001173488	7.563981988241848	-0.5562719958076398	1.3606495835325405	-0.40882825566553105	0.6826657025209603	0.9994446795893159	2_vs_3
NM_001173487	1.4356573734193951	0.3126418702228545	3.5353129164268906	0.08843400219826618	0.9295317373059531	0.9994446795893159	2_vs_3
NM_001170569	0.5564349339679735	-0.2309707806879102	4.875846971143377	-0.04737039165807699	0.9622180265534264	0.9994446795893159	2_vs_3
NM_001000	11794.07465815119	-0.24741589956214444	0.26846251302597646	-0.9216031570791577	0.3567356111289117	0.9994446795893159	2_vs_3
NM_001105576	108.46947130283642	-0.2724264698474057	0.6382666894329098	-0.42682232107311197	0.6695087473425585	0.9994446795893159	2_vs_3
NR_002584	4.956085045742743	-1.1986158578665371	2.305909291000964	-0.5198018250519448	0.6032017071814563	0.9994446795893159	2_vs_3
NM_006978	1327.241408852321	-0.028449411565569273	0.30836841123220854	-0.0922578660112699	0.9264931635989982	0.9994446795893159	2_vs_3
NM_004541	4022.0193610131755	-0.06773010780278992	0.26725426818896164	-0.25342947097444096	0.7999363562652033	0.9994446795893159	2_vs_3
NM_080632	0.4375672576778184	0.9768600552811566	5.327353335392138	0.18336686038664105	0.8545101765607587	0.9994446795893159	2_vs_3
NM_139282	2.2925389571183006	0.683745488103529	2.840055998966386	0.24075070644817292	0.8097483364979973	0.9994446795893159	2_vs_3
NR_126557	2.0932802613709502	-1.5065090616599783	2.6795823814763127	-0.5622178560638128	0.5739675970440958	0.9994446795893159	2_vs_3
NM_001184742	1.7122045876918124	0.32689356938973996	2.9683363101570444	0.11012686408584382	0.9123087632719851	0.9994446795893159	2_vs_3
NR_027131	80.3083420308165	0.09853408612011202	0.5151931739190919	0.19125658317745148	0.8483245747415218	0.9994446795893159	2_vs_3
NM_001079872	88.7287805098987	0.0670335435959761	0.589091425042373	0.11379140952722985	0.9094031485638311	0.9994446795893159	2_vs_3
NM_003588	0.5673947200613941	-2.4333170930384704	5.311699321005509	-0.4581052024943764	0.6468768614290221	0.9994446795893159	2_vs_3
NM_014060	252.73519511514345	0.06919274764002724	0.350459569251986	0.19743432256026244	0.8434876726667858	0.9994446795893159	2_vs_3
NM_001137554	9.041178725675401	-0.0720294099685477	1.2463811459642506	-0.05779083725855212	0.953915236790594	0.9994446795893159	2_vs_3
NM_152692	1.6757371257597968	-1.957236406273451	3.363814561743859	-0.5818502686006527	0.5606675408568338	0.9994446795893159	2_vs_3
NM_012084	294.2314461677722	-0.049848616354014906	0.37625768865893705	-0.13248530955390186	0.8946004418757177	0.9994446795893159	2_vs_3
NM_001256743	2.6774370135859784	-1.3534526813628218	2.476491457229369	-0.5465202302280613	0.5847083854819031	0.9994446795893159	2_vs_3
NR_130770	5.05208397714493	-3.4175869666048464	1.9739925187766154	-1.7313069497968008	0.08339703256828991	0.9994446795893159	2_vs_3
NM_001122716	0.24325007740297233	1.5377046531701197	5.271754471772187	0.29168745650121203	0.7705256006370385	0.9994446795893159	2_vs_3
NM_000276	0.38475072624340756	-0.6646303718876244	5.677288755066156	-0.11706826983118275	0.9068059538105049	0.9994446795893159	2_vs_3
NM_017413	102.2178419573756	-0.8751454782288475	0.624280871340275	-1.4018457370798318	0.16096131721236173	0.9994446795893159	2_vs_3
NM_016032	8.781796481426483	-0.3220541124785012	1.3107276443334313	-0.24570635545135036	0.8059095520589891	0.9994446795893159	2_vs_3
NM_018990	13655.589965927633	0.2004305841819119	0.30060113601615557	0.6667658906356891	0.5049216833926231	0.9994446795893159	2_vs_3
NM_006649	54.54644906663677	-0.2893043107175619	0.5776169429978568	-0.5008584222202003	0.6164707658251964	0.9994446795893159	2_vs_3
NM_001130846	2.2250694235698387	3.6402065845004206	3.4470760733554613	1.0560273423141955	0.2909557231968084	0.9994446795893159	2_vs_3
NM_001421	4.459997020473752	1.2620840461026714	2.6657614394267997	0.4734422320903736	0.6358977057796643	0.9994446795893159	2_vs_3
NM_001127197	2.00626563586275	1.1833156280312191	3.4162964373342843	0.34637381437383497	0.729061801656146	0.9994446795893159	2_vs_3
NM_017666	360.4650414901976	0.1046087645347962	0.4022977249863288	0.26002822794573616	0.7948419995779509	0.9994446795893159	2_vs_3
NM_004794	1104.4135451802838	-0.38200725964527993	0.3380556306766229	-1.1300130066778868	0.2584707438820978	0.9994446795893159	2_vs_3
NM_178471	0.254209863496393	-0.6646303718876234	5.677291214829594	-0.1170682191097665	0.9068059940039688	0.9994446795893159	2_vs_3
NM_001282197	2.7629592179635925	-0.9419855640514356	2.147387404297914	-0.4386658700549736	0.660903660679989	0.9994446795893159	2_vs_3
NM_016024	1409.4916830443337	-0.38309708761859346	0.3181454299669475	-1.2041571292046969	0.2285288523912251	0.9994446795893159	2_vs_3
NR_027141	575.6650656792143	-0.4467404976002025	0.31809745264030465	-1.404413942620797	0.1601956214293213	0.9994446795893159	2_vs_3
NR_073150	0.3131848565650011	-2.433305851681789	5.311707532033247	-0.4581023780031717	0.6468788905594687	0.9994446795893159	2_vs_3
NM_016521	1.409614889612089	-3.5016990798736543	4.8811872860048195	-0.7173867493086389	0.4731354933981774	0.9994446795893159	2_vs_3
NM_001448	827.2712412557731	1.688343690981319	1.5851406066950442	1.0651065803565838	0.28682770180899997	0.9994446795893159	2_vs_3
NR_029491	0.6263697131300022	-3.507625698825358	5.226748693505886	-0.6710913235953934	0.5021623538867048	0.9994446795893159	2_vs_3
NR_029852	0.26108172549402897	-0.6646303718876241	5.677291070571182	-0.11706822208443803	0.9068059916467327	0.9994446795893159	2_vs_3
NR_029950	0.41546909309624924	0.20695591863108928	4.936968716491403	0.04191963338551765	0.9665627649756273	0.9994446795893159	2_vs_3
NR_029949	0.13054086274701449	-0.6646303718876236	5.67729520946088	-0.11706813673878648	0.9068060592776792	0.9994446795893159	2_vs_3
